,Unnamed: 0,filename,sheet_name,file_year,project_name,gate_number,sku_name,sku_name.1,Market,list_price_AUD,forecast_volume_y1,forecast_volume_y2,forecast_volume_y3,forecast_net_sales_y1,forecast_net_sales_y2,forecast_net_sales_y3,launchyr_coop_listingfees_y1,launchyr_coop_listingfees_y2,launchyr_coop_listingfees_y3,one_time_costs_y1,one_time_costs_y2,one_time_costs_y3,matched_SKU_ID
134,134,G1 P&L - Cuppa - ANZ - CANZ - Inno (R&D).xlsm,Project Summary,2024,Cuppa,G1,DZ C&F Herbal All in One Blackcurrant (Y2)_Australia,DZ C&F Herbal All in One Blackcurrant (Y2),Australia,12.0,2000.0,31000.0,40000.0,13920.0,215760.0,278400.0,0.0,,,0.0,,,
135,135,G1 P&L - Cuppa - ANZ - CANZ - Inno (R&D).xlsm,Project Summary,2024,Cuppa,G1,DZ C&F + Pain Extra (Para + Caffeine) Honey + Lemon 10s_NZ,DZ C&F + Pain Extra (Para + Caffeine) Honey + Lemon 10s,NZ,9.0,2023.75,2565.0,3847.5,10582.18875,13412.385,20118.5775,0.0,,,0.0,,,
136,136,G1 P&L - Cuppa - ANZ - CANZ - Inno (R&D).xlsm,Project Summary,2024,Cuppa,G1,DZ C&F Herbal All in One Honey and Lemon_NZ,DZ C&F Herbal All in One Honey and Lemon,NZ,12.0,1523.75,1565.0,2847.5,10623.585,10911.18,19852.77,0.0,,,0.0,,,
137,137,G1 P&L - Cuppa - ANZ - CANZ - Inno (R&D).xlsm,Project Summary,2024,Cuppa,G1,DZ C&F + Pain Extra (Para + Caffeine) Blackcurrant 10s (Y2)_NZ,DZ C&F + Pain Extra (Para + Caffeine) Blackcurrant 10s (Y2),NZ,9.0,100.0,2050.0,3090.0,522.9000000000001,10719.45,16157.61,0.0,,,0.0,,,
138,138,G1 P&L - Cuppa - ANZ - CANZ - Inno (R&D).xlsm,Project Summary,2024,Cuppa,G1,DZ C&F Herbal All in One Blackcurrant (Y2)_NZ,DZ C&F Herbal All in One Blackcurrant (Y2),NZ,12.0,100.0,1550.0,2000.0,697.2,10806.6,13944.0,0.0,,,0.0,,,
139,139,G4 P&L - Hulk - AU NZ - CANZ - Exp (P).xlsm,Project Summary,2024,Hulk,G4,Difflam +anaes Loz Blackcurrant 32_Australia,Difflam +anaes Loz Blackcurrant 32,Australia,14.58,114347.0,98024.07,100964.7921,950292.1782,814638.836142,839078.00122626,0.0,,,0.0,,,105813
140,140,G4 P&L - Hulk - AU NZ - CANZ - Exp (P).xlsm,Project Summary,2024,Hulk,G4,Difflam Reg Loz Strawberry 32_Australia,Difflam Reg Loz Strawberry 32,Australia,10.33,67659.0,57325.68,59045.4504,398382.9579,337539.336408,347665.51650024,0.0,,,0.0,,,105814
141,141,G4 P&L - Hulk - AU NZ - CANZ - Exp (P).xlsm,Project Summary,2024,Hulk,G4,Difflam +anaes Loz Blackcurrant 32_NZ,Difflam +anaes Loz Blackcurrant 32,NZ,10.0,4783.0,4926.0,5074.0,47830.0,49260.0,50740.0,0.0,,,0.0,,,105845
142,142,G1 P&L - Radiance - PH IND KR GCC KSA - AMENA - Inno (R&D).xlsm,Project Summary,2024,Radiance,G1,Betadine Revitalizing Glow Wash 150ml_PH,Betadine Revitalizing Glow Wash 150ml,PH,6.910319410319409,64350.0,70785.0,74324.0,303278.20234708383,339005.4962660027,412648.85675675666,53994.73684210526,53994.73684210526,,0.0,,,
143,143,G1 P&L - Radiance - PH IND KR GCC KSA - AMENA - Inno (R&D).xlsm,Project Summary,2024,Radiance,G1,Betadine Soothing Intimate Mist 30ml_PH,Betadine Soothing Intimate Mist 30ml,PH,4.738504738504738,54400.0,59840.0,62832.0,180108.72668156875,200819.37378581587,239207.97405405404,26997.744360902256,26997.744360902256,,0.0,,,
144,144,G1 P&L - Radiance - PH IND KR GCC KSA - AMENA - Inno (R&D).xlsm,Project Summary,2024,Radiance,G1,Betadine Revitalizing Glow Wash 150ml_IND,Betadine Revitalizing Glow Wash 150ml,IND,9.7405481829696,74516.0,93145.0,116431.0,541848.2561965166,683472.9758847435,885152.5974566507,24650.622556390976,24650.622556390976,,0.0,,,
145,145,G1 P&L - Radiance - PH IND KR GCC KSA - AMENA - Inno (R&D).xlsm,Project Summary,2024,Radiance,G1,Betadine Soothing Intimate Mist 30ml_IND,Betadine Soothing Intimate Mist 30ml,IND,5.7099765210511455,71198.0,92558.0,115697.0,292648.136112181,387840.4081041049,515611.4369217986,24650.524060150376,24650.524060150376,,0.0,,,
146,146,G1 P&L - Radiance - PH IND KR GCC KSA - AMENA - Inno (R&D).xlsm,Project Summary,2024,Radiance,G1,Betadine Revitalizing Glow Wash 150ml_KOR,Betadine Revitalizing Glow Wash 150ml,KOR,8.424008424008424,49767.0,99534.0,104511.0,275306.3014435315,588206.587849469,657092.487643839,37593.984962406015,37593.984962406015,,0.0,,,
147,147,G1 P&L - Radiance - PH IND KR GCC KSA - AMENA - Inno (R&D).xlsm,Project Summary,2024,Radiance,G1,Betadine Soothing Intimate Mist 30ml_KOR,Betadine Soothing Intimate Mist 30ml,KOR,5.616005616005616,19823.0,39647.0,41629.0,74023.26947590103,163088.6257412573,187030.95823095823,15037.593984962405,15037.593984962405,,0.0,,,
148,148,G1 P&L - Radiance - PH IND KR GCC KSA - AMENA - Inno (R&D).xlsm,Project Summary,2024,Radiance,G1,Betadine Revitalizing Glow Wash 150ml_GCC,Betadine Revitalizing Glow Wash 150ml,GCC,16.090225563909772,15000.0,17500.0,21000.0,149593.98496240602,180165.41353383457,256799.99999999997,33834.58646616541,33834.58646616541,0.0,0.0,,,
149,149,G1 P&L - Radiance - PH IND KR GCC KSA - AMENA - Inno (R&D).xlsm,Project Summary,2024,Radiance,G1,Betadine Soothing Intimate Mist 30ml_GCC,Betadine Soothing Intimate Mist 30ml,GCC,12.030075187969924,11000.0,13200.0,15840.0,70496.24060150376,90610.52631578948,144822.85714285713,30075.18796992481,30075.18796992481,0.0,0.0,,,
150,150,G1 P&L - Radiance - PH IND KR GCC KSA - AMENA - Inno (R&D).xlsm,Project Summary,2024,Radiance,G1,Betadine Revitalizing Glow Wash 150ml_KSA,Betadine Revitalizing Glow Wash 150ml,KSA,16.073306294126482,6500.0,7800.0,9360.0,56006.419835076646,70215.22259908446,102303.37990085623,15037.593984962405,15037.593984962405,0.0,0.0,,,
151,151,G1 P&L - Radiance - PH IND KR GCC KSA - AMENA - Inno (R&D).xlsm,Project Summary,2024,Radiance,G1,Betadine Soothing Intimate Mist 30ml_KSA,Betadine Soothing Intimate Mist 30ml,KSA,12.030075187969924,5000.0,6000.0,7200.0,25864.661654135336,34045.11278195488,58899.24812030075,15037.593984962405,15037.593984962405,0.0,0.0,,,
152,152,G2 P&L - Leafs - CA - CANZ - Inno (R&D).xlsm,Project Summary,2024,Leafs,G2,Senokot Gummies 60 ct_Canada,Senokot Gummies 60 ct,Canada,12.69,14480.0,119530.0,138000.0,30014.330363636385,1319647.059,1523561.4,129849.2136363636,,,0.0,,,105964
153,153,G3 P&L - Cocktail - MY - AMENA - Exp (M).xlsm,Project Summary,2024,Cocktail,G3,Difflam Plus Anaesthetic Sore Throat Spray 30ml _MY,Difflam Plus Anaesthetic Sore Throat Spray 30ml ,MY,19.32405566600398,15483.25229909,44550.01094148477,82859.7345098482,200463.4836433275,576794.2172074064,1072794.7018328735,0.0,,,0.0,,,
154,154,G3 P&L - Cocktail - MY - AMENA - Exp (M).xlsm,Project Summary,2024,Cocktail,G3,Difflam Plus Sore Throat Lozenges (Honey Lemon) 16's_MY,Difflam Plus Sore Throat Lozenges (Honey Lemon) 16's,MY,11.298873426110008,21385.471332439352,58028.96513173633,108944.09500620636,149811.67492062057,406510.39788441674,763186.2347982819,0.0,,,0.0,,,
155,155,G2 P&L - Cosmos - AU - CANZ - Inno (I-L) - With Halo.xlsm,Project Summary,2024,Cosmos,G2,Brand site Retreive One 1% Retinol Cream Serum  30mL_Australia,Brand site Retreive One 1% Retinol Cream Serum  30mL,Australia,45.99,4000.0,9000.0,11000.0,180280.8,405631.8,495772.2,0.0,,,20000.0,,,105928
156,156,G2 P&L - Cosmos - AU - CANZ - Inno (I-L) - With Halo.xlsm,Project Summary,2024,Cosmos,G2,Retreive RX_Australia,Retreive RX,Australia,58.69,,,,,,,,,,,,,
157,157,G1 P&L - Phoenix Heal - CANZ & AMENA - MR - Reno (P).xlsm,Project Summary,2024,Phoenix Heal,G1,Advanced Wound Healing Gel 12.5g_Australia,Advanced Wound Healing Gel 12.5g,Australia,6.51,0.0,16406.0,17226.3,0.0,106803.06,112143.213,0.0,,,0.0,,,
158,158,G1 P&L - Phoenix Heal - CANZ & AMENA - MR - Reno (P).xlsm,Project Summary,2024,Phoenix Heal,G1,Advanced Wound Healing Gel 50g_Australia,Advanced Wound Healing Gel 50g,Australia,10.665,0.0,2789.0,4307.0,0.0,29744.685,45934.155000000006,0.0,,,0.0,,,
159,159,G1 P&L - Phoenix Heal - CANZ & AMENA - MR - Reno (P).xlsm,Project Summary,2024,Phoenix Heal,G1,Advanced Wound Healing Gel 12.5g_NZ,Advanced Wound Healing Gel 12.5g,NZ,6.51,0.0,1640.6,1722.63,0.0,10680.306,11214.3213,0.0,,,0.0,,,
160,160,G1 P&L - Phoenix Heal - CANZ & AMENA - MR - Reno (P).xlsm,Project Summary,2024,Phoenix Heal,G1,Advanced Wound Healing Gel 50g_NZ,Advanced Wound Healing Gel 50g,NZ,10.665,0.0,279.0,431.0,0.0,2975.5350000000003,4596.615000000001,0.0,,,0.0,,,
161,161,G1 P&L - Phoenix Heal - CANZ & AMENA - MR - Reno (P).xlsm,Project Summary,2024,Phoenix Heal,G1,Advanced Wound Healing Gel 12.5g_Canada,Advanced Wound Healing Gel 12.5g,Canada,6.51,0.0,1640.6,1722.63,0.0,10680.306,11214.3213,0.0,,,0.0,,,
162,162,G1 P&L - Phoenix Heal - CANZ & AMENA - MR - Reno (P).xlsm,Project Summary,2024,Phoenix Heal,G1,Advanced Wound Healing Gel 50g_Canada,Advanced Wound Healing Gel 50g,Canada,10.665,0.0,279.0,431.0,0.0,2975.5350000000003,4596.615000000001,0.0,,,0.0,,,
163,163,G1 P&L - Phoenix Heal - CANZ & AMENA - MR - Reno (P).xlsm,Project Summary,2024,Phoenix Heal,G1,Advanced Wound Healing Gel 12.5g_Asia,Advanced Wound Healing Gel 12.5g,Asia,2.326394527243974,0.0,1046883.4670622214,967707.4065281036,0.0,2435463.968435749,2251269.21452044,0.0,,,0.0,,,
164,164,G1 P&L - Phoenix Heal - CANZ & AMENA - MR - Reno (P).xlsm,Project Summary,2024,Phoenix Heal,G1,Advanced Wound Healing Gel 50g_Asia,Advanced Wound Healing Gel 50g,Asia,6.163746324759805,0.0,169340.2384186251,298835.7148563972,0.0,1043770.2721867496,1841947.5391530872,0.0,,,0.0,,,
165,165,G1 P&L - Phoenix Heal - CANZ & AMENA - MR - Reno (P).xlsm,Project Summary,2024,Phoenix Heal,G1,Advanced Wound Healing Gel 12.5g_EU,Advanced Wound Healing Gel 12.5g,EU,4.877268181204984,968877.2200868884,895600.7916769558,826155.8105041436,4725474.037024119,4368085.24430801,4029383.447289474,0.0,0.0,0.0,0.0,,,
166,166,G1 P&L - Phoenix Heal - CANZ & AMENA - MR - Reno (P).xlsm,Project Summary,2024,Phoenix Heal,G1,Advanced Wound Healing Gel 50g_EU,Advanced Wound Healing Gel 50g,EU,12.922246624429691,156722.21847986916,276568.620846828,381110.354434899,2025203.158724622,3573887.9271610985,4924801.991131578,0.0,0.0,0.0,0.0,,,
